TIME,DATE(ddMMyy),LATITUDEGGA,LONGITUDEGGA,ALTITUDEGGA,NUMBERSAT,LATERR,LONGERR,ALTERR
18:52:53,270819,50.580352610,-123.422903455,1720.138000000,16,0.194000000,0.119000000,0.396000000
18:52:54,270819,50.580352555,-123.422903443,1720.137000000,16,0.194000000,0.119000000,0.396000000
18:52:55,270819,50.580352633,-123.422903503,1720.144000000,16,0.194000000,0.119000000,0.396000000
18:52:56,270819,50.580352650,-123.422903522,1720.145000000,16,0.194000000,0.119000000,0.396000000
18:52:57,270819,50.580352657,-123.422903517,1720.152000000,16,0.194000000,0.119000000,0.396000000
18:52:58,270819,50.580352600,-123.422903542,1720.145000000,16,0.194000000,0.119000000,0.396000000
18:52:59,270819,50.580352597,-123.422903562,1720.145000000,16,0.194000000,0.119000000,0.396000000
18:53:00,270819,50.580352545,-123.422903585,1720.136000000,16,0.194000000,0.119000000,0.396000000
18:53:01,270819,50.580352503,-123.422903587,1720.131000000,16,0.194000000,0.119000000,0.396000000
18:53:02,270819,50.580352402,-123.422903578,1720.123000000,16,0.194000000,0.119000000,0.396000000
18:53:03,270819,50.580352423,-123.422903565,1720.121000000,16,0.194000000,0.119000000,0.396000000
18:53:04,270819,50.580352390,-123.422903558,1720.117000000,16,0.194000000,0.119000000,0.396000000
18:53:05,270819,50.580352453,-123.422903557,1720.123000000,16,0.194000000,0.119000000,0.396000000
18:53:06,270819,50.580352503,-123.422903563,1720.124000000,16,0.194000000,0.119000000,0.396000000
18:53:07,270819,50.580352530,-123.422903570,1720.125000000,16,0.194000000,0.119000000,0.396000000
18:53:08,270819,50.580352510,-123.422903597,1720.124000000,16,0.194000000,0.119000000,0.396000000
18:53:09,270819,50.580352510,-123.422903592,1720.124000000,16,0.194000000,0.119000000,0.396000000
18:53:10,270819,50.580352485,-123.422903627,1720.120000000,15,0.216000000,0.123000000,0.401000000
18:53:11,270819,50.580352453,-123.422903683,1720.115000000,15,0.216000000,0.123000000,0.401000000
18:53:12,270819,50.580352392,-123.422903722,1720.101000000,14,0.236000000,0.129000000,0.409000000
18:53:13,270819,50.580352340,-123.422903733,1720.094000000,14,0.236000000,0.129000000,0.409000000
18:53:14,270819,50.580352248,-123.422903737,1720.081000000,14,0.236000000,0.129000000,0.409000000
18:53:15,270819,50.580352218,-123.422903742,1720.077000000,14,0.236000000,0.129000000,0.409000000
18:53:16,270819,50.580352225,-123.422903733,1720.074000000,14,0.236000000,0.129000000,0.409000000
18:53:17,270819,50.580352215,-123.422903730,1720.073000000,15,0.236000000,0.129000000,0.409000000
18:53:18,270819,50.580352213,-123.422903733,1720.072000000,15,0.207000000,0.127000000,0.401000000
18:53:19,270819,50.580352310,-123.422903757,1720.076000000,15,0.207000000,0.127000000,0.401000000
18:53:20,270819,50.580352310,-123.422903783,1720.070000000,14,0.236000000,0.129000000,0.409000000
18:53:21,270819,50.580352290,-123.422903783,1720.067000000,14,0.236000000,0.129000000,0.409000000
18:53:22,270819,50.580352290,-123.422903802,1720.065000000,15,0.189000000,0.128000000,0.403000000
18:53:23,270819,50.580352393,-123.422903775,1720.070000000,15,0.189000000,0.128000000,0.403000000
18:53:24,270819,50.580352360,-123.422903802,1720.069000000,15,0.189000000,0.128000000,0.403000000
18:53:25,270819,50.580352357,-123.422903803,1720.069000000,15,0.189000000,0.128000000,0.403000000
18:53:26,270819,50.580352413,-123.422903803,1720.070000000,15,0.189000000,0.128000000,0.403000000
18:53:27,270819,50.580352472,-123.422903785,1720.076000000,16,0.176000000,0.125000000,0.398000000
18:53:28,270819,50.580352595,-123.422903788,1720.087000000,16,0.176000000,0.125000000,0.398000000
18:53:29,270819,50.580352463,-123.422903683,1720.079000000,17,0.171000000,0.118000000,0.394000000
18:53:30,270819,50.580352198,-123.422903560,1720.067000000,16,0.171000000,0.118000000,0.394000000
18:53:31,270819,50.580352058,-123.422903530,1720.058000000,16,0.380000000,0.256000000,0.830000000
18:53:32,270819,50.580351800,-123.422903467,1720.044000000,16,0.380000000,0.256000000,0.830000000
18:53:33,270819,50.580351720,-123.422903472,1720.047000000,16,0.380000000,0.256000000,0.830000000
18:53:34,270819,50.580351778,-123.422903512,1720.047000000,16,0.264000000,0.178000000,0.576000000
18:53:35,270819,50.580351817,-123.422903547,1720.051000000,16,0.264000000,0.178000000,0.576000000
18:53:36,270819,50.580351830,-123.422903567,1720.062000000,16,0.264000000,0.178000000,0.576000000
18:53:37,270819,50.580351873,-123.422903557,1720.068000000,16,0.185000000,0.125000000,0.404000000
18:53:38,270819,50.580351835,-123.422903518,1720.070000000,16,0.185000000,0.125000000,0.404000000
18:53:39,270819,50.580351817,-123.422903492,1720.066000000,16,0.185000000,0.125000000,0.404000000
18:53:40,270819,50.580351827,-123.422903478,1720.071000000,16,0.182000000,0.123000000,0.398000000
18:53:41,270819,50.580351820,-123.422903475,1720.070000000,16,0.182000000,0.123000000,0.398000000
18:53:42,270819,50.580351835,-123.422903487,1720.067000000,17,0.171000000,0.118000000,0.394000000
18:53:43,270819,50.580351868,-123.422903498,1720.069000000,17,0.171000000,0.118000000,0.394000000
