TIME,DATE(ddMMyy),LATITUDEGGA,LONGITUDEGGA,ALTITUDEGGA,NUMBERSAT,LATERR,LONGERR,ALTERR
19:55:56,220719,50.594856177,-123.497167860,1797.139000000,20,0.170000000,0.117000000,0.348000000
19:55:57,220719,50.594856183,-123.497167852,1797.130000000,20,0.170000000,0.117000000,0.349000000
19:55:58,220719,50.594856190,-123.497167863,1797.119000000,20,0.170000000,0.117000000,0.349000000
19:55:59,220719,50.594856167,-123.497167865,1797.115000000,20,0.170000000,0.117000000,0.349000000
19:56:00,220719,50.594856160,-123.497167847,1797.110000000,20,0.170000000,0.117000000,0.349000000
19:56:01,220719,50.594856130,-123.497167810,1797.108000000,20,0.170000000,0.117000000,0.349000000
19:56:02,220719,50.594856123,-123.497167747,1797.108000000,20,0.170000000,0.117000000,0.349000000
19:56:03,220719,50.594856117,-123.497167713,1797.109000000,20,0.170000000,0.117000000,0.349000000
19:56:04,220719,50.594856138,-123.497167692,1797.106000000,20,0.170000000,0.117000000,0.349000000
19:56:05,220719,50.594856150,-123.497167650,1797.117000000,20,0.170000000,0.117000000,0.349000000
19:56:06,220719,50.594856138,-123.497167622,1797.126000000,20,0.170000000,0.117000000,0.349000000
19:56:07,220719,50.594856145,-123.497167585,1797.132000000,20,0.170000000,0.117000000,0.349000000
19:56:08,220719,50.594856153,-123.497167565,1797.135000000,20,0.170000000,0.117000000,0.349000000
19:56:09,220719,50.594856153,-123.497167577,1797.137000000,20,0.170000000,0.117000000,0.349000000
19:56:10,220719,50.594856138,-123.497167565,1797.142000000,20,0.170000000,0.117000000,0.349000000
19:56:11,220719,50.594856112,-123.497167568,1797.139000000,20,0.170000000,0.117000000,0.349000000
19:56:12,220719,50.594856098,-123.497167540,1797.145000000,20,0.170000000,0.117000000,0.349000000
19:56:13,220719,50.594856103,-123.497167563,1797.141000000,20,0.170000000,0.117000000,0.349000000
19:56:14,220719,50.594856082,-123.497167585,1797.136000000,20,0.170000000,0.117000000,0.349000000
19:56:15,220719,50.594856073,-123.497167617,1797.131000000,20,0.170000000,0.117000000,0.349000000
19:56:16,220719,50.594856075,-123.497167678,1797.124000000,20,0.170000000,0.117000000,0.349000000
19:56:17,220719,50.594856070,-123.497167728,1797.122000000,20,0.170000000,0.117000000,0.349000000
19:56:18,220719,50.594856083,-123.497167813,1797.114000000,20,0.170000000,0.117000000,0.349000000
19:56:19,220719,50.594856102,-123.497167870,1797.106000000,20,0.170000000,0.117000000,0.349000000
19:56:20,220719,50.594856122,-123.497167922,1797.096000000,20,0.170000000,0.117000000,0.349000000
19:56:21,220719,50.594856153,-123.497167998,1797.085000000,20,0.170000000,0.117000000,0.349000000
19:56:22,220719,50.594856173,-123.497168050,1797.069000000,20,0.170000000,0.117000000,0.349000000
19:56:23,220719,50.594856170,-123.497168088,1797.059000000,20,0.170000000,0.117000000,0.349000000
19:56:24,220719,50.594856175,-123.497168082,1797.056000000,20,0.170000000,0.117000000,0.349000000
19:56:25,220719,50.594856148,-123.497168057,1797.059000000,20,0.170000000,0.117000000,0.349000000
19:56:26,220719,50.594856133,-123.497168052,1797.058000000,20,0.170000000,0.117000000,0.349000000
19:56:27,220719,50.594856115,-123.497168047,1797.060000000,20,0.170000000,0.117000000,0.349000000
19:56:28,220719,50.594856125,-123.497168043,1797.054000000,20,0.170000000,0.117000000,0.349000000
19:56:29,220719,50.594856140,-123.497168035,1797.055000000,20,0.170000000,0.117000000,0.349000000
