TIME,DATE(ddMMyy),LATITUDEGGA,LONGITUDEGGA,ALTITUDEGGA,NUMBERSAT,LATERR,LONGERR,ALTERR
16:16:39,130719,50.574957858,-123.512908157,1107.134000000,12,0.217000000,0.180000000,0.401000000
16:16:40,130719,50.574957862,-123.512908138,1107.141000000,12,0.217000000,0.180000000,0.401000000
16:16:41,130719,50.574957918,-123.512908162,1107.140000000,12,0.217000000,0.180000000,0.401000000
16:16:42,130719,50.574957978,-123.512908178,1107.140000000,12,0.217000000,0.180000000,0.401000000
16:16:43,130719,50.574958015,-123.512908245,1107.138000000,12,0.217000000,0.180000000,0.401000000
16:16:44,130719,50.574958017,-123.512908285,1107.139000000,12,0.217000000,0.180000000,0.401000000
16:16:45,130719,50.574958050,-123.512908297,1107.134000000,12,0.217000000,0.180000000,0.401000000
16:16:46,130719,50.574958050,-123.512908250,1107.132000000,12,0.217000000,0.180000000,0.401000000
16:16:47,130719,50.574958038,-123.512908173,1107.138000000,12,0.217000000,0.180000000,0.401000000
16:16:48,130719,50.574958010,-123.512908092,1107.149000000,12,0.217000000,0.180000000,0.401000000
16:16:49,130719,50.574958020,-123.512908043,1107.151000000,12,0.217000000,0.180000000,0.401000000
16:16:50,130719,50.574958030,-123.512908010,1107.155000000,12,0.217000000,0.180000000,0.401000000
16:16:51,130719,50.574958020,-123.512907943,1107.161000000,12,0.217000000,0.180000000,0.401000000
16:16:52,130719,50.574958017,-123.512907873,1107.164000000,12,0.216000000,0.180000000,0.401000000
16:16:53,130719,50.574958072,-123.512907845,1107.164000000,12,0.216000000,0.180000000,0.401000000
16:16:54,130719,50.574958132,-123.512907790,1107.165000000,12,0.216000000,0.180000000,0.401000000
16:16:55,130719,50.574958172,-123.512907733,1107.170000000,12,0.216000000,0.180000000,0.401000000
16:16:56,130719,50.574958238,-123.512907698,1107.173000000,12,0.216000000,0.180000000,0.401000000
16:16:57,130719,50.574958307,-123.512907670,1107.173000000,12,0.216000000,0.180000000,0.401000000
16:16:58,130719,50.574958343,-123.512907637,1107.175000000,12,0.216000000,0.180000000,0.400000000
16:16:59,130719,50.574958368,-123.512907587,1107.183000000,12,0.216000000,0.180000000,0.400000000
16:17:00,130719,50.574958390,-123.512907533,1107.187000000,12,0.216000000,0.180000000,0.400000000
16:17:01,130719,50.574958412,-123.512907495,1107.192000000,12,0.216000000,0.180000000,0.400000000
16:17:02,130719,50.574958435,-123.512907450,1107.196000000,12,0.216000000,0.180000000,0.400000000
16:17:03,130719,50.574958448,-123.512907398,1107.200000000,12,0.216000000,0.180000000,0.400000000
16:17:04,130719,50.574958447,-123.512907393,1107.199000000,12,0.216000000,0.180000000,0.400000000
16:17:05,130719,50.574958453,-123.512907370,1107.198000000,12,0.216000000,0.180000000,0.400000000
16:17:06,130719,50.574958462,-123.512907372,1107.200000000,12,0.216000000,0.180000000,0.400000000
16:17:07,130719,50.574958450,-123.512907377,1107.201000000,12,0.216000000,0.180000000,0.400000000
16:17:08,130719,50.574958460,-123.512907435,1107.189000000,12,0.216000000,0.180000000,0.400000000
16:17:09,130719,50.574958457,-123.512907458,1107.188000000,12,0.216000000,0.180000000,0.400000000
16:17:10,130719,50.574958495,-123.512907512,1107.186000000,12,0.216000000,0.180000000,0.400000000
16:17:11,130719,50.574958523,-123.512907582,1107.177000000,12,0.216000000,0.180000000,0.400000000
16:17:12,130719,50.574958537,-123.512907618,1107.174000000,12,0.216000000,0.180000000,0.400000000
16:17:13,130719,50.574958538,-123.512907685,1107.170000000,12,0.216000000,0.180000000,0.400000000
16:17:14,130719,50.574958547,-123.512907725,1107.162000000,12,0.216000000,0.180000000,0.400000000
16:17:15,130719,50.574958537,-123.512907792,1107.153000000,12,0.216000000,0.180000000,0.400000000
16:17:16,130719,50.574958540,-123.512907868,1107.144000000,12,0.216000000,0.180000000,0.400000000
16:17:17,130719,50.574958575,-123.512907895,1107.135000000,12,0.216000000,0.180000000,0.400000000
16:17:18,130719,50.574958615,-123.512907968,1107.123000000,12,0.216000000,0.180000000,0.400000000
16:17:19,130719,50.574958648,-123.512908022,1107.116000000,12,0.216000000,0.180000000,0.399000000
16:17:20,130719,50.574958675,-123.512908060,1107.108000000,12,0.216000000,0.180000000,0.399000000
16:17:21,130719,50.574958680,-123.512908102,1107.093000000,12,0.216000000,0.180000000,0.399000000
16:17:22,130719,50.574958673,-123.512908108,1107.085000000,12,0.216000000,0.180000000,0.399000000
16:17:23,130719,50.574958615,-123.512908152,1107.068000000,12,0.216000000,0.180000000,0.399000000
16:17:24,130719,50.574958558,-123.512908170,1107.057000000,12,0.216000000,0.180000000,0.399000000
16:17:25,130719,50.574958498,-123.512908250,1107.048000000,12,0.216000000,0.180000000,0.399000000
16:17:26,130719,50.574958457,-123.512908330,1107.037000000,12,0.216000000,0.180000000,0.399000000
16:17:27,130719,50.574958453,-123.512908460,1107.016000000,12,0.216000000,0.180000000,0.399000000
16:17:28,130719,50.574958448,-123.512908520,1107.007000000,12,0.216000000,0.180000000,0.399000000
16:17:29,130719,50.574958443,-123.512908658,1106.995000000,12,0.216000000,0.180000000,0.399000000
16:17:30,130719,50.574958433,-123.512908743,1106.983000000,12,0.216000000,0.180000000,0.399000000
16:17:31,130719,50.574958410,-123.512908782,1106.979000000,12,0.216000000,0.180000000,0.399000000
16:17:32,130719,50.574958410,-123.512908762,1106.977000000,12,0.216000000,0.180000000,0.399000000
16:17:33,130719,50.574958405,-123.512908748,1106.973000000,12,0.216000000,0.180000000,0.399000000
16:17:34,130719,50.574958387,-123.512908702,1106.978000000,12,0.216000000,0.180000000,0.399000000
16:17:35,130719,50.574958377,-123.512908642,1106.981000000,12,0.216000000,0.180000000,0.399000000
16:17:36,130719,50.574958322,-123.512908552,1106.997000000,12,0.216000000,0.180000000,0.399000000
16:17:37,130719,50.574958277,-123.512908427,1107.008000000,12,0.216000000,0.180000000,0.398000000
16:17:38,130719,50.574958247,-123.512908358,1107.019000000,12,0.216000000,0.180000000,0.398000000
16:17:39,130719,50.574958255,-123.512908308,1107.022000000,12,0.216000000,0.180000000,0.398000000
16:17:40,130719,50.574958267,-123.512908283,1107.034000000,12,0.216000000,0.180000000,0.398000000
16:17:41,130719,50.574958292,-123.512908262,1107.036000000,12,0.216000000,0.180000000,0.398000000
16:17:42,130719,50.574958342,-123.512908282,1107.036000000,12,0.216000000,0.180000000,0.398000000
16:17:43,130719,50.574958367,-123.512908262,1107.038000000,12,0.216000000,0.180000000,0.398000000
16:17:44,130719,50.574958385,-123.512908273,1107.038000000,12,0.216000000,0.180000000,0.398000000
16:17:45,130719,50.574958372,-123.512908300,1107.043000000,12,0.216000000,0.180000000,0.398000000
16:17:46,130719,50.574958385,-123.512908298,1107.042000000,12,0.216000000,0.180000000,0.398000000
16:17:47,130719,50.574958385,-123.512908287,1107.037000000,12,0.216000000,0.180000000,0.398000000
16:17:48,130719,50.574958335,-123.512908200,1107.038000000,12,0.216000000,0.180000000,0.398000000
16:17:49,130719,50.574958283,-123.512908147,1107.041000000,12,0.216000000,0.180000000,0.398000000
16:17:50,130719,50.574958273,-123.512908137,1107.044000000,12,0.216000000,0.180000000,0.398000000
16:17:51,130719,50.574958258,-123.512908093,1107.045000000,12,0.216000000,0.180000000,0.398000000
16:17:52,130719,50.574958207,-123.512908043,1107.047000000,12,0.216000000,0.180000000,0.398000000
16:17:53,130719,50.574958128,-123.512908042,1107.046000000,12,0.216000000,0.180000000,0.398000000
16:17:54,130719,50.574958100,-123.512908047,1107.042000000,12,0.216000000,0.180000000,0.398000000
16:17:55,130719,50.574958100,-123.512908097,1107.036000000,12,0.216000000,0.180000000,0.398000000
16:17:56,130719,50.574958075,-123.512908112,1107.031000000,12,0.216000000,0.180000000,0.398000000
16:17:57,130719,50.574958023,-123.512908142,1107.027000000,12,0.216000000,0.180000000,0.398000000
16:17:58,130719,50.574957980,-123.512908123,1107.028000000,12,0.216000000,0.180000000,0.397000000
16:17:59,130719,50.574957988,-123.512908155,1107.024000000,12,0.216000000,0.180000000,0.397000000
16:18:00,130719,50.574958040,-123.512908163,1107.022000000,12,0.216000000,0.180000000,0.397000000
16:18:01,130719,50.574958075,-123.512908175,1107.017000000,12,0.216000000,0.180000000,0.397000000
16:18:02,130719,50.574958085,-123.512908142,1107.016000000,12,0.216000000,0.180000000,0.397000000
16:18:03,130719,50.574958078,-123.512908112,1107.012000000,12,0.216000000,0.180000000,0.397000000
16:18:04,130719,50.574958087,-123.512908112,1107.011000000,12,0.216000000,0.180000000,0.397000000
16:18:05,130719,50.574958123,-123.512908143,1107.006000000,12,0.216000000,0.180000000,0.397000000
16:18:06,130719,50.574958173,-123.512908188,1106.999000000,12,0.216000000,0.180000000,0.397000000
16:18:07,130719,50.574958200,-123.512908218,1106.993000000,12,0.216000000,0.180000000,0.397000000
16:18:08,130719,50.574958218,-123.512908222,1106.989000000,12,0.216000000,0.180000000,0.397000000
16:18:09,130719,50.574958237,-123.512908240,1106.984000000,12,0.216000000,0.180000000,0.397000000
16:18:10,130719,50.574958267,-123.512908308,1106.981000000,12,0.216000000,0.180000000,0.397000000
16:18:11,130719,50.574958268,-123.512908393,1106.976000000,12,0.216000000,0.180000000,0.397000000
16:18:12,130719,50.574958295,-123.512908453,1106.971000000,12,0.216000000,0.180000000,0.397000000
16:18:13,130719,50.574958297,-123.512908510,1106.970000000,12,0.216000000,0.180000000,0.397000000
16:18:14,130719,50.574958268,-123.512908512,1106.966000000,12,0.216000000,0.180000000,0.397000000
16:18:15,130719,50.574958242,-123.512908557,1106.963000000,12,0.216000000,0.180000000,0.397000000
16:18:16,130719,50.574958230,-123.512908575,1106.963000000,12,0.216000000,0.180000000,0.396000000
16:18:17,130719,50.574958207,-123.512908638,1106.956000000,12,0.216000000,0.180000000,0.396000000
16:18:18,130719,50.574958182,-123.512908737,1106.947000000,12,0.216000000,0.180000000,0.396000000
16:18:19,130719,50.574958178,-123.512908787,1106.942000000,12,0.216000000,0.180000000,0.396000000
16:18:20,130719,50.574958170,-123.512908803,1106.941000000,12,0.216000000,0.180000000,0.396000000
16:18:21,130719,50.574958163,-123.512908805,1106.942000000,12,0.216000000,0.180000000,0.396000000
16:18:22,130719,50.574958185,-123.512908858,1106.933000000,12,0.216000000,0.180000000,0.396000000
16:18:23,130719,50.574958215,-123.512908928,1106.934000000,12,0.216000000,0.180000000,0.396000000
16:18:24,130719,50.574958233,-123.512909040,1106.930000000,12,0.216000000,0.180000000,0.396000000
16:18:25,130719,50.574958252,-123.512909082,1106.927000000,12,0.216000000,0.180000000,0.396000000
16:18:26,130719,50.574958263,-123.512909127,1106.921000000,12,0.216000000,0.180000000,0.396000000
16:18:27,130719,50.574958300,-123.512909170,1106.917000000,12,0.216000000,0.180000000,0.396000000
16:18:28,130719,50.574958347,-123.512909190,1106.911000000,12,0.216000000,0.180000000,0.396000000
16:18:29,130719,50.574958367,-123.512909202,1106.904000000,12,0.216000000,0.180000000,0.396000000
