TIME,DATE(ddMMyy),LATITUDEGGA,LONGITUDEGGA,ALTITUDEGGA,NUMBERSAT,LATERR,LONGERR,ALTERR
21:25:58,130719,50.565989848,-123.526442992,878.755000000,14,0.173000000,0.130000000,0.381000000
21:25:59,130719,50.565989877,-123.526443018,878.761000000,14,0.173000000,0.130000000,0.381000000
21:26:00,130719,50.565989930,-123.526443012,878.767000000,14,0.173000000,0.130000000,0.381000000
21:26:01,130719,50.565989950,-123.526442973,878.770000000,14,0.173000000,0.130000000,0.381000000
21:26:02,130719,50.565989982,-123.526442947,878.768000000,14,0.173000000,0.130000000,0.382000000
21:26:03,130719,50.565990037,-123.526442907,878.772000000,14,0.173000000,0.130000000,0.382000000
21:26:04,130719,50.565990005,-123.526442868,878.773000000,14,0.173000000,0.130000000,0.382000000
21:26:05,130719,50.565989975,-123.526442845,878.768000000,14,0.173000000,0.130000000,0.382000000
21:26:06,130719,50.565989942,-123.526442837,878.764000000,14,0.173000000,0.130000000,0.382000000
21:26:07,130719,50.565989950,-123.526442782,878.755000000,14,0.173000000,0.130000000,0.382000000
21:26:08,130719,50.565989940,-123.526442757,878.754000000,14,0.173000000,0.130000000,0.382000000
21:26:09,130719,50.565989963,-123.526442742,878.751000000,14,0.173000000,0.130000000,0.382000000
21:26:10,130719,50.565989987,-123.526442735,878.758000000,14,0.173000000,0.130000000,0.382000000
21:26:11,130719,50.565989998,-123.526442683,878.759000000,14,0.173000000,0.130000000,0.382000000
21:26:12,130719,50.565990007,-123.526442665,878.767000000,14,0.173000000,0.130000000,0.382000000
21:26:13,130719,50.565990012,-123.526442657,878.767000000,14,0.173000000,0.130000000,0.382000000
21:26:14,130719,50.565990035,-123.526442633,878.765000000,14,0.173000000,0.130000000,0.382000000
21:26:15,130719,50.565990052,-123.526442602,878.765000000,14,0.173000000,0.130000000,0.382000000
21:26:16,130719,50.565990113,-123.526442567,878.768000000,14,0.173000000,0.130000000,0.382000000
21:26:17,130719,50.565990168,-123.526442498,878.765000000,14,0.173000000,0.130000000,0.382000000
21:26:18,130719,50.565990225,-123.526442520,878.772000000,14,0.173000000,0.130000000,0.382000000
21:26:19,130719,50.565990277,-123.526442498,878.779000000,14,0.173000000,0.130000000,0.382000000
21:26:20,130719,50.565990337,-123.526442518,878.784000000,14,0.173000000,0.130000000,0.382000000
21:26:21,130719,50.565990413,-123.526442513,878.793000000,14,0.173000000,0.130000000,0.382000000
21:26:22,130719,50.565990433,-123.526442483,878.793000000,14,0.173000000,0.130000000,0.382000000
21:26:23,130719,50.565990428,-123.526442473,878.799000000,14,0.173000000,0.130000000,0.382000000
21:26:24,130719,50.565990412,-123.526442465,878.799000000,14,0.173000000,0.130000000,0.382000000
21:26:25,130719,50.565990410,-123.526442455,878.801000000,14,0.173000000,0.130000000,0.382000000
21:26:26,130719,50.565990413,-123.526442395,878.802000000,14,0.173000000,0.130000000,0.382000000
21:26:27,130719,50.565990392,-123.526442383,878.803000000,14,0.173000000,0.130000000,0.382000000
21:26:28,130719,50.565990337,-123.526442335,878.802000000,14,0.173000000,0.130000000,0.382000000
21:26:29,130719,50.565990282,-123.526442287,878.791000000,14,0.173000000,0.130000000,0.382000000
21:26:30,130719,50.565990217,-123.526442215,878.787000000,14,0.173000000,0.130000000,0.382000000
21:26:31,130719,50.565990170,-123.526442168,878.778000000,14,0.173000000,0.130000000,0.382000000
21:26:32,130719,50.565990158,-123.526442120,878.771000000,14,0.173000000,0.130000000,0.382000000
21:26:33,130719,50.565990147,-123.526442060,878.768000000,14,0.173000000,0.130000000,0.382000000
21:26:34,130719,50.565990145,-123.526442040,878.770000000,14,0.173000000,0.130000000,0.382000000
21:26:35,130719,50.565990152,-123.526442032,878.779000000,14,0.173000000,0.130000000,0.382000000
21:26:36,130719,50.565990180,-123.526442008,878.787000000,14,0.173000000,0.130000000,0.382000000
21:26:37,130719,50.565990193,-123.526441987,878.786000000,14,0.173000000,0.130000000,0.382000000
21:26:38,130719,50.565990227,-123.526441957,878.785000000,14,0.173000000,0.130000000,0.382000000
21:26:39,130719,50.565990242,-123.526441970,878.794000000,14,0.173000000,0.130000000,0.382000000
21:26:40,130719,50.565990305,-123.526441933,878.801000000,14,0.173000000,0.130000000,0.382000000
21:26:41,130719,50.565990338,-123.526441920,878.799000000,14,0.173000000,0.130000000,0.382000000
21:26:42,130719,50.565990365,-123.526441910,878.796000000,14,0.173000000,0.130000000,0.382000000
21:26:43,130719,50.565990413,-123.526441848,878.805000000,14,0.173000000,0.130000000,0.382000000
21:26:44,130719,50.565990442,-123.526441868,878.807000000,14,0.173000000,0.130000000,0.382000000
21:26:45,130719,50.565990438,-123.526441892,878.813000000,14,0.173000000,0.130000000,0.382000000
21:26:46,130719,50.565990430,-123.526441860,878.812000000,14,0.173000000,0.130000000,0.382000000
21:26:47,130719,50.565990397,-123.526441902,878.814000000,13,0.173000000,0.140000000,0.420000000
21:26:48,130719,50.565990362,-123.526441928,878.814000000,13,0.173000000,0.140000000,0.420000000
21:26:49,130719,50.565990317,-123.526441977,878.816000000,13,0.173000000,0.140000000,0.420000000
21:26:50,130719,50.565990275,-123.526441972,878.817000000,13,0.173000000,0.140000000,0.420000000
21:26:51,130719,50.565990212,-123.526441997,878.812000000,13,0.173000000,0.140000000,0.420000000
21:26:52,130719,50.565990192,-123.526442005,878.802000000,13,0.173000000,0.140000000,0.420000000
21:26:53,130719,50.565990165,-123.526441985,878.791000000,13,0.173000000,0.140000000,0.420000000
21:26:54,130719,50.565990167,-123.526441998,878.787000000,13,0.173000000,0.140000000,0.420000000
21:26:55,130719,50.565990165,-123.526442035,878.781000000,13,0.173000000,0.140000000,0.420000000
21:26:56,130719,50.565990147,-123.526442057,878.781000000,13,0.173000000,0.140000000,0.420000000
21:26:57,130719,50.565990132,-123.526442060,878.780000000,13,0.173000000,0.140000000,0.420000000
21:26:58,130719,50.565990157,-123.526442040,878.779000000,13,0.173000000,0.140000000,0.420000000
21:26:59,130719,50.565990160,-123.526442047,878.780000000,13,0.173000000,0.140000000,0.420000000
21:27:00,130719,50.565990188,-123.526442078,878.781000000,14,0.173000000,0.140000000,0.420000000
21:27:01,130719,50.565990183,-123.526442117,878.786000000,14,0.173000000,0.130000000,0.383000000
21:27:02,130719,50.565990178,-123.526442112,878.785000000,14,0.173000000,0.130000000,0.383000000
21:27:03,130719,50.565990160,-123.526442112,878.783000000,14,0.173000000,0.130000000,0.383000000
