BASE,50.636003,-123.405615,476.508000,0.247000,0.010000,10667.000000,17283.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:34,737625.589282,Meter,7/19/2019
BASE,50.636000,-123.405615,476.508000,0.247000,0.010000,10670.000000,17286.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:35,737625.589294,Meter,7/19/2019
BASE,50.635853,-123.405767,476.508000,0.247000,0.010000,10663.000000,17290.000000,51.200000,0.075000,4338.600000,11.400000,14: 8:36,737625.589306,Meter,7/19/2019
BASE,50.635805,-123.405817,476.508000,0.247000,0.010000,10675.000000,17285.000000,51.200000,0.075000,4338.600000,11.400000,14: 8:37,737625.589317,Meter,7/19/2019
BASE,50.635823,-123.405798,476.508000,0.247000,0.010000,10670.000000,17295.000000,51.200000,0.075000,4338.600000,11.300000,14: 8:38,737625.589329,Meter,7/19/2019
BASE,50.635855,-123.405765,476.508000,0.247000,0.010000,10671.000000,17299.000000,51.200000,0.075000,4338.600000,11.300000,14: 8:39,737625.589340,Meter,7/19/2019
BASE,50.635885,-123.405732,476.508000,0.247000,0.010000,10675.000000,17288.000000,51.100000,0.075000,4338.600000,11.600000,14: 8:40,737625.589352,Meter,7/19/2019
BASE,50.635910,-123.405705,476.508000,0.247000,0.010000,10671.000000,17299.000000,51.100000,0.075000,4338.600000,11.600000,14: 8:41,737625.589363,Meter,7/19/2019
BASE,50.635913,-123.405700,476.508000,0.247000,0.010000,10682.000000,17284.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:42,737625.589375,Meter,7/19/2019
BASE,50.635910,-123.405703,476.508000,0.247000,0.010000,10674.000000,17297.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:43,737625.589387,Meter,7/19/2019
BASE,50.635900,-123.405697,476.508000,0.247000,0.010000,10679.000000,17293.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:44,737625.589398,Meter,7/19/2019
BASE,50.635883,-123.405702,476.508000,0.247000,0.010000,10677.000000,17291.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:45,737625.589410,Meter,7/19/2019
BASE,50.635870,-123.405700,476.508000,0.247000,0.010000,10676.000000,17290.000000,51.100000,0.075000,4338.600000,11.700000,14: 8:46,737625.589421,Meter,7/19/2019
BASE,50.635860,-123.405698,476.508000,0.247000,0.010000,10671.000000,17296.000000,51.200000,0.075000,4338.600000,11.300000,14: 8:47,737625.589433,Meter,7/19/2019
BASE,50.635850,-123.405700,476.508000,0.247000,0.010000,10673.000000,17293.000000,51.200000,0.075000,4338.600000,11.300000,14: 8:48,737625.589444,Meter,7/19/2019
BASE,50.635842,-123.405702,476.508000,0.247000,0.010000,10668.000000,17299.000000,51.100000,0.075000,4338.600000,11.300000,14: 8:49,737625.589456,Meter,7/19/2019
BASE,50.635833,-123.405705,476.508000,0.247000,0.010000,10670.000000,17297.000000,51.100000,0.075000,4338.600000,11.300000,14: 8:50,737625.589468,Meter,7/19/2019
