BASE,50.633660,-123.402635,476.508000,0.294000,0.010000,10674.000000,17434.000000,51.200000,0.014000,4338.600000,11.800000,14: 1: 9,737619.584132,Meter,7/13/2019 
BASE,50.633660,-123.402637,476.508000,0.294000,0.010000,10660.000000,17451.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:10,737619.584144,Meter,7/13/2019 
BASE,50.633662,-123.402638,476.508000,0.294000,0.010000,10679.000000,17436.000000,51.100000,0.014000,4338.600000,11.800000,14: 1:11,737619.584155,Meter,7/13/2019 
BASE,50.633662,-123.402642,476.508000,0.295000,0.010000,10677.000000,17439.000000,51.100000,0.014000,4338.600000,11.800000,14: 1:12,737619.584167,Meter,7/13/2019 
BASE,50.633663,-123.402645,476.508000,0.295000,0.010000,10662.000000,17447.000000,51.100000,0.014000,4338.600000,11.500000,14: 1:13,737619.584178,Meter,7/13/2019 
BASE,50.633663,-123.402650,476.508000,0.295000,0.010000,10676.000000,17440.000000,51.100000,0.014000,4338.600000,11.500000,14: 1:14,737619.584190,Meter,7/13/2019 
BASE,50.633663,-123.402650,476.508000,0.295000,0.010000,10682.000000,17440.000000,51.100000,0.014000,4338.600000,11.300000,14: 1:14,737619.584190,Meter,7/13/2019 
BASE,50.633667,-123.402657,476.508000,0.296000,0.010000,10681.000000,17445.000000,51.100000,0.014000,4338.600000,11.300000,14: 1:16,737619.584213,Meter,7/13/2019 
BASE,50.633667,-123.402658,476.508000,0.296000,0.010000,10667.000000,17443.000000,51.200000,0.014000,4338.600000,11.600000,14: 1:17,737619.584225,Meter,7/13/2019 
BASE,50.633668,-123.402660,476.508000,0.296000,0.010000,10665.000000,17450.000000,51.200000,0.014000,4338.600000,11.600000,14: 1:18,737619.584236,Meter,7/13/2019 
BASE,50.633670,-123.402663,476.508000,0.296000,0.010000,10669.000000,17445.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:19,737619.584248,Meter,7/13/2019 
BASE,50.633672,-123.402665,476.508000,0.296000,0.010000,10679.000000,17450.000000,51.300000,0.014000,4338.600000,11.800000,14: 1:20,737619.584259,Meter,7/13/2019 
BASE,50.633675,-123.402667,476.508000,0.297000,0.010000,10667.000000,17453.000000,51.300000,0.014000,4338.600000,11.800000,14: 1:21,737619.584271,Meter,7/13/2019 
BASE,50.633677,-123.402668,476.508000,0.297000,0.010000,10672.000000,17441.000000,51.300000,0.014000,4338.600000,11.800000,14: 1:22,737619.584282,Meter,7/13/2019 
BASE,50.633680,-123.402667,476.508000,0.297000,0.010000,10668.000000,17449.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:23,737619.584294,Meter,7/13/2019 
BASE,50.633685,-123.402667,476.508000,0.297000,0.010000,10685.000000,17433.000000,51.100000,0.014000,4338.600000,11.400000,14: 1:24,737619.584306,Meter,7/13/2019 
BASE,50.633685,-123.402667,476.508000,0.297000,0.010000,10670.000000,17450.000000,51.100000,0.014000,4338.600000,11.400000,14: 1:25,737619.584317,Meter,7/13/2019 
BASE,50.633687,-123.402665,476.508000,0.297000,0.010000,10673.000000,17451.000000,51.100000,0.014000,4338.600000,11.300000,14: 1:26,737619.584329,Meter,7/13/2019 
BASE,50.633687,-123.402663,476.508000,0.298000,0.010000,10669.000000,17452.000000,51.100000,0.014000,4338.600000,11.300000,14: 1:27,737619.584340,Meter,7/13/2019 
BASE,50.633692,-123.402657,476.508000,0.298000,0.010000,10666.000000,17448.000000,51.200000,0.014000,4338.600000,11.700000,14: 1:28,737619.584352,Meter,7/13/2019 
BASE,50.633692,-123.402657,476.508000,0.298000,0.010000,10674.000000,17445.000000,51.200000,0.014000,4338.600000,11.700000,14: 1:29,737619.584363,Meter,7/13/2019 
BASE,50.633690,-123.402655,476.508000,0.298000,0.010000,10674.000000,17449.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:30,737619.584375,Meter,7/13/2019 
BASE,50.633688,-123.402655,476.508000,0.298000,0.010000,10679.000000,17449.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:31,737619.584387,Meter,7/13/2019 
BASE,50.633685,-123.402655,476.508000,0.298000,0.010000,10672.000000,17439.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:32,737619.584398,Meter,7/13/2019 
BASE,50.633685,-123.402655,476.508000,0.298000,0.010000,10674.000000,17453.000000,51.200000,0.014000,4338.600000,11.800000,14: 1:32,737619.584398,Meter,7/13/2019 
