BASE,50.632890,-123.403543,476.508000,0.287000,0.010000,14933.000000,-940.000000,51.200000,-0.009000,4338.600000,11.300000,13:57:20,737617.581481,Meter,7/11/2019 
BASE,50.632892,-123.403540,476.508000,0.288000,0.010000,14943.000000,-926.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:22,737617.581505,Meter,7/11/2019 
BASE,50.632893,-123.403540,476.508000,0.288000,0.010000,14941.000000,-923.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:23,737617.581516,Meter,7/11/2019 
BASE,50.632895,-123.403538,476.508000,0.288000,0.010000,14938.000000,-935.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:24,737617.581528,Meter,7/11/2019 
BASE,50.632895,-123.403535,476.508000,0.289000,0.010000,14943.000000,-937.000000,51.400000,-0.009000,4338.600000,11.700000,13:57:25,737617.581539,Meter,7/11/2019 
BASE,50.632897,-123.403533,476.508000,0.289000,0.010000,14941.000000,-929.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:26,737617.581551,Meter,7/11/2019 
BASE,50.632898,-123.403532,476.508000,0.289000,0.010000,14949.000000,-928.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:27,737617.581562,Meter,7/11/2019 
BASE,50.632898,-123.403532,476.508000,0.289000,0.010000,14941.000000,-928.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:28,737617.581574,Meter,7/11/2019 
BASE,50.632900,-123.403530,476.508000,0.290000,0.010000,14939.000000,-938.000000,51.300000,-0.009000,4338.600000,11.400000,13:57:29,737617.581586,Meter,7/11/2019 
BASE,50.632902,-123.403528,476.508000,0.290000,0.010000,14942.000000,-933.000000,51.300000,-0.009000,4338.600000,11.300000,13:57:30,737617.581597,Meter,7/11/2019 
BASE,50.632902,-123.403528,476.508000,0.290000,0.010000,14942.000000,-934.000000,51.300000,-0.009000,4338.600000,11.300000,13:57:31,737617.581609,Meter,7/11/2019 
BASE,50.632903,-123.403525,476.508000,0.290000,0.010000,14946.000000,-926.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:32,737617.581620,Meter,7/11/2019 
BASE,50.632905,-123.403522,476.508000,0.290000,0.010000,14938.000000,-926.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:33,737617.581632,Meter,7/11/2019 
BASE,50.632907,-123.403518,476.508000,0.291000,0.010000,14951.000000,-918.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:34,737617.581644,Meter,7/11/2019 
BASE,50.632908,-123.403517,476.508000,0.291000,0.010000,14952.000000,-923.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:35,737617.581655,Meter,7/11/2019 
BASE,50.632908,-123.403515,476.508000,0.291000,0.010000,14949.000000,-930.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:36,737617.581667,Meter,7/11/2019 
BASE,50.632910,-123.403513,476.508000,0.291000,0.010000,14949.000000,-927.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:37,737617.581678,Meter,7/11/2019 
BASE,50.632912,-123.403510,476.508000,0.291000,0.010000,14950.000000,-927.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:38,737617.581690,Meter,7/11/2019 
BASE,50.632913,-123.403507,476.508000,0.291000,0.010000,14947.000000,-929.000000,51.300000,-0.009000,4338.600000,11.700000,13:57:39,737617.581701,Meter,7/11/2019 
BASE,50.632915,-123.403503,476.508000,0.291000,0.010000,14954.000000,-924.000000,51.300000,-0.009000,4338.600000,11.400000,13:57:40,737617.581713,Meter,7/11/2019 
BASE,50.632917,-123.403502,476.508000,0.291000,0.010000,14954.000000,-919.000000,51.200000,-0.009000,4338.600000,11.300000,13:57:41,737617.581725,Meter,7/11/2019 
BASE,50.632917,-123.403500,476.508000,0.291000,0.010000,14943.000000,-935.000000,51.200000,-0.009000,4338.600000,11.300000,13:57:42,737617.581736,Meter,7/11/2019 
BASE,50.632917,-123.403498,476.508000,0.291000,0.010000,14950.000000,-921.000000,51.200000,-0.009000,4338.600000,11.300000,13:57:43,737617.581748,Meter,7/11/2019 
