BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10490.000000,17171.000000,51.200000,-0.041000,4338.600000,11.800000,13:00:11,737628.541794,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10501.000000,17159.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:13,737628.541817,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10501.000000,17159.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:13,737628.541817,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10490.000000,17173.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:13,737628.541817,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10499.000000,17165.000000,51.100000,-0.041000,4338.600000,11.400000,13:00:15,737628.541840,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10504.000000,17161.000000,51.200000,-0.041000,4338.600000,11.300000,13:00:16,737628.541852,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10490.000000,17174.000000,51.200000,-0.041000,4338.600000,11.300000,13:00:17,737628.541863,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10494.000000,17170.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:18,737628.541875,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10484.000000,17176.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:19,737628.541887,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10489.000000,17170.000000,51.200000,-0.041000,4338.600000,11.700000,13:00:20,737628.541898,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10492.000000,17170.000000,51.200000,-0.041000,4338.600000,11.700000,13:00:21,737628.541910,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10485.000000,17177.000000,51.100000,-0.041000,4338.600000,11.700000,13:00:22,737628.541921,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10492.000000,17169.000000,51.200000,-0.041000,4338.600000,11.700000,13:00:24,737628.541944,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10492.000000,17169.000000,51.200000,-0.041000,4338.600000,11.700000,13:00:24,737628.541944,Meter,07/22/2019
BASE,50.635568,-123.405574,476.508000,0.157000,0.010000,10485.000000,17173.000000,51.200000,-0.041000,4338.600000,11.700000,13:00:25,737628.541956,Meter,07/22/2019
