BASE,50.635690,-123.405682,476.508000,0.296000,0.010000,10857.000000,17303.000000,51.200000,0.050000,4338.600000,11.700000,14: 3:29,737621.585752,Meter,7/15/2019
BASE,50.635667,-123.405700,476.508000,0.295000,0.010000,10859.000000,17301.000000,51.200000,0.050000,4338.600000,11.700000,14: 3:30,737621.585764,Meter,7/15/2019
BASE,50.635665,-123.405710,476.508000,0.295000,0.010000,10868.000000,17298.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:31,737621.585775,Meter,7/15/2019
BASE,50.635662,-123.405758,476.508000,0.295000,0.010000,10862.000000,17302.000000,51.100000,0.050000,4338.600000,11.800000,14: 3:32,737621.585787,Meter,7/15/2019
BASE,50.635662,-123.405758,476.508000,0.295000,0.010000,10863.000000,17301.000000,51.100000,0.050000,4338.600000,11.800000,14: 3:32,737621.585787,Meter,7/15/2019
BASE,50.635663,-123.405785,476.508000,0.295000,0.010000,10854.000000,17314.000000,51.100000,0.050000,4338.600000,11.800000,14: 3:34,737621.585810,Meter,7/15/2019
BASE,50.635670,-123.405777,476.508000,0.296000,0.010000,10880.000000,17307.000000,51.100000,0.050000,4338.600000,11.800000,14: 3:35,737621.585822,Meter,7/15/2019
BASE,50.635673,-123.405765,476.508000,0.296000,0.010000,10877.000000,17303.000000,51.200000,0.050000,4338.600000,11.500000,14: 3:36,737621.585833,Meter,7/15/2019
BASE,50.635677,-123.405758,476.508000,0.296000,0.010000,10885.000000,17296.000000,51.200000,0.050000,4338.600000,11.500000,14: 3:37,737621.585845,Meter,7/15/2019
BASE,50.635682,-123.405748,476.508000,0.296000,0.010000,10876.000000,17290.000000,51.200000,0.050000,4338.600000,11.400000,14: 3:38,737621.585856,Meter,7/15/2019
BASE,50.635687,-123.405740,476.508000,0.296000,0.010000,10853.000000,17305.000000,51.200000,0.050000,4338.600000,11.400000,14: 3:39,737621.585868,Meter,7/15/2019
BASE,50.635692,-123.405730,476.508000,0.297000,0.010000,10860.000000,17301.000000,51.100000,0.050000,4338.600000,11.700000,14: 3:36,737621.585833,Meter,7/15/2019
BASE,50.635692,-123.405730,476.508000,0.297000,0.010000,10867.000000,17304.000000,51.100000,0.050000,4338.600000,11.700000,14: 3:36,737621.585833,Meter,7/15/2019
BASE,50.635697,-123.405720,476.508000,0.297000,0.010000,10850.000000,17307.000000,51.100000,0.050000,4338.600000,11.700000,14: 3:37,737621.585845,Meter,7/15/2019
BASE,50.635703,-123.405705,476.508000,0.297000,0.010000,10864.000000,17295.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:38,737621.585856,Meter,7/15/2019
BASE,50.635710,-123.405688,476.508000,0.297000,0.010000,10856.000000,17306.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:39,737621.585868,Meter,7/15/2019
BASE,50.635715,-123.405673,476.508000,0.298000,0.010000,10860.000000,17304.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:40,737621.585880,Meter,7/15/2019
BASE,50.635718,-123.405657,476.508000,0.298000,0.010000,10864.000000,17303.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:41,737621.585891,Meter,7/15/2019
BASE,50.635722,-123.405642,476.508000,0.299000,0.010000,10869.000000,17300.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:42,737621.585903,Meter,7/15/2019
BASE,50.635728,-123.405630,476.508000,0.299000,0.010000,10860.000000,17299.000000,51.200000,0.050000,4338.600000,11.500000,14: 3:43,737621.585914,Meter,7/15/2019
BASE,50.635738,-123.405627,476.508000,0.299000,0.010000,10856.000000,17300.000000,51.200000,0.050000,4338.600000,11.500000,14: 3:44,737621.585926,Meter,7/15/2019
BASE,50.635762,-123.405638,476.508000,0.300000,0.010000,10862.000000,17295.000000,51.200000,0.050000,4338.600000,11.500000,14: 3:45,737621.585938,Meter,7/15/2019
BASE,50.635752,-123.405618,476.508000,0.300000,0.010000,10866.000000,17304.000000,51.200000,0.050000,4338.600000,11.400000,14: 3:46,737621.585949,Meter,7/15/2019
BASE,50.635752,-123.405618,476.508000,0.300000,0.010000,10863.000000,17305.000000,51.100000,0.050000,4338.600000,11.700000,14: 3:46,737621.585949,Meter,7/15/2019
BASE,50.635730,-123.405582,476.508000,0.300000,0.010000,10869.000000,17303.000000,51.100000,0.050000,4338.600000,11.700000,14: 3:48,737621.585972,Meter,7/15/2019
BASE,50.635725,-123.405572,476.508000,0.300000,0.010000,10860.000000,17305.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:49,737621.585984,Meter,7/15/2019
BASE,50.635723,-123.405562,476.508000,0.300000,0.010000,10864.000000,17294.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:50,737621.585995,Meter,7/15/2019
BASE,50.635722,-123.405553,476.508000,0.301000,0.010000,10865.000000,17312.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:51,737621.586007,Meter,7/15/2019
BASE,50.635723,-123.405543,476.508000,0.301000,0.010000,10895.000000,17305.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:52,737621.586019,Meter,7/15/2019
BASE,50.635723,-123.405543,476.508000,0.301000,0.010000,10888.000000,17302.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:52,737621.586019,Meter,7/15/2019
BASE,50.635727,-123.405517,476.508000,0.301000,0.010000,10886.000000,17302.000000,51.200000,0.050000,4338.600000,11.800000,14: 3:54,737621.586042,Meter,7/15/2019
BASE,50.635730,-123.405500,476.508000,0.301000,0.010000,10890.000000,17300.000000,51.200000,0.050000,4338.600000,11.400000,14: 3:55,737621.586053,Meter,7/15/2019
