BASE,50.635347,-123.406737,476.508000,0.152000,0.010000,10696.000000,17173.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:11,737629.587627,Meter,7/23/2019
BASE,50.635485,-123.406410,476.508000,0.152000,0.010000,10688.000000,17180.000000,51.200000,0.015000,4338.600000,11.700000,14: 6:13,737629.587650,Meter,7/23/2019
BASE,50.635485,-123.406410,476.508000,0.152000,0.010000,10703.000000,17172.000000,51.200000,0.015000,4338.600000,11.700000,14: 6:13,737629.587650,Meter,7/23/2019
BASE,50.635518,-123.406308,476.508000,0.152000,0.010000,10691.000000,17180.000000,51.200000,0.015000,4338.600000,11.400000,14: 6:14,737629.587662,Meter,7/23/2019
BASE,50.635540,-123.406232,476.508000,0.153000,0.010000,10709.000000,17180.000000,51.200000,0.015000,4338.600000,11.400000,14: 6:15,737629.587674,Meter,7/23/2019
BASE,50.635568,-123.406135,476.508000,0.153000,0.010000,10717.000000,17187.000000,51.100000,0.015000,4338.600000,11.500000,14: 6:17,737629.587697,Meter,7/23/2019
BASE,50.635580,-123.406100,476.508000,0.153000,0.010000,10715.000000,17176.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:18,737629.587708,Meter,7/23/2019
BASE,50.635583,-123.406080,476.508000,0.153000,0.010000,10720.000000,17181.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:19,737629.587720,Meter,7/23/2019
BASE,50.635587,-123.406063,476.508000,0.153000,0.010000,10719.000000,17182.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:20,737629.587731,Meter,7/23/2019
BASE,50.635587,-123.406063,476.508000,0.153000,0.010000,10727.000000,17177.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:20,737629.587731,Meter,7/23/2019
BASE,50.635590,-123.406043,476.508000,0.153000,0.010000,10715.000000,17191.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:21,737629.587743,Meter,7/23/2019
BASE,50.635598,-123.406018,476.508000,0.153000,0.010000,10715.000000,17187.000000,51.200000,0.015000,4338.600000,11.800000,14: 6:22,737629.587755,Meter,7/23/2019
BASE,50.635657,-123.405877,476.508000,0.153000,0.010000,10717.000000,17187.000000,51.200000,0.015000,4338.600000,11.700000,14: 6:24,737629.587778,Meter,7/23/2019
BASE,50.635667,-123.405852,476.508000,0.154000,0.010000,10729.000000,17172.000000,51.200000,0.015000,4338.600000,11.700000,14: 6:25,737629.587789,Meter,7/23/2019
BASE,50.635665,-123.405855,476.508000,0.154000,0.010000,10722.000000,17190.000000,51.300000,0.015000,4338.600000,11.400000,14: 6:26,737629.587801,Meter,7/23/2019
BASE,50.635665,-123.405855,476.508000,0.154000,0.010000,10728.000000,17181.000000,51.300000,0.015000,4338.600000,11.400000,14: 6:26,737629.587801,Meter,7/23/2019
BASE,50.635662,-123.405860,476.508000,0.154000,0.010000,10719.000000,17186.000000,51.100000,0.015000,4338.600000,11.500000,14: 6:27,737629.587813,Meter,7/23/2019
