BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10558.000000,17323.000000,51.200000,-0.071000,4338.600000,11.400000,13:38:26,737630.568356,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10556.000000,17327.000000,51.200000,-0.071000,4338.600000,11.600000,13:38:28,737630.568380,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10568.000000,17311.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:29,737630.568391,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10562.000000,17322.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:30,737630.568403,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10556.000000,17326.000000,51.100000,-0.071000,4338.600000,11.800000,13:38:31,737630.568414,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10555.000000,17329.000000,51.100000,-0.071000,4338.600000,11.800000,13:38:32,737630.568426,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10555.000000,17329.000000,51.100000,-0.071000,4338.600000,11.800000,13:38:32,737630.568426,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10570.000000,17315.000000,51.100000,-0.071000,4338.600000,11.800000,13:38:33,737630.568438,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10559.000000,17318.000000,51.100000,-0.071000,4338.600000,11.800000,13:38:34,737630.568449,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10564.000000,17317.000000,51.300000,-0.071000,4338.600000,11.600000,13:38:35,737630.568461,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10565.000000,17321.000000,51.300000,-0.071000,4338.600000,11.600000,13:38:36,737630.568472,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10563.000000,17326.000000,51.300000,-0.071000,4338.600000,11.400000,13:38:37,737630.568484,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10572.000000,17318.000000,51.300000,-0.071000,4338.600000,11.400000,13:38:38,737630.568495,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10561.000000,17324.000000,51.200000,-0.071000,4338.600000,11.700000,13:38:39,737630.568507,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10570.000000,17319.000000,51.200000,-0.071000,4338.600000,11.700000,13:38:40,737630.568519,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10564.000000,17324.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:41,737630.568530,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10568.000000,17326.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:42,737630.568542,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10569.000000,17325.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:43,737630.568553,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10579.000000,17320.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:44,737630.568565,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10569.000000,17323.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:45,737630.568576,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.148000,0.010000,10565.000000,17329.000000,51.200000,-0.071000,4338.600000,11.600000,13:38:46,737630.568588,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.149000,0.010000,10569.000000,17319.000000,51.200000,-0.071000,4338.600000,11.600000,13:38:47,737630.568600,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.149000,0.010000,10568.000000,17329.000000,51.200000,-0.071000,4338.600000,11.400000,13:38:48,737630.568611,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.149000,0.010000,10571.000000,17322.000000,51.200000,-0.071000,4338.600000,11.400000,13:38:49,737630.568623,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.149000,0.010000,10570.000000,17326.000000,51.200000,-0.071000,4338.600000,11.700000,13:38:50,737630.568634,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.149000,0.010000,10571.000000,17321.000000,51.200000,-0.071000,4338.600000,11.700000,13:38:51,737630.568646,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.150000,0.010000,10574.000000,17320.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:52,737630.568657,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.150000,0.010000,10570.000000,17320.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:53,737630.568669,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.150000,0.010000,10576.000000,17319.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:53,737630.568669,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10579.000000,17319.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:55,737630.568692,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10567.000000,17317.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:56,737630.568704,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10567.000000,17317.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:56,737630.568704,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10572.000000,17309.000000,51.200000,-0.071000,4338.600000,11.800000,13:38:57,737630.568715,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10556.000000,17316.000000,51.100000,-0.071000,4338.600000,11.500000,13:38:58,737630.568727,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10553.000000,17306.000000,51.200000,-0.071000,4338.600000,11.400000,13:38:59,737630.568738,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10561.000000,17318.000000,51.200000,-0.071000,4338.600000,11.400000,13:39:00,737630.568750,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10557.000000,17315.000000,51.200000,-0.071000,4338.600000,11.400000,13:39:00,737630.568750,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10560.000000,17310.000000,51.100000,-0.071000,4338.600000,11.700000,13:39:02,737630.568773,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10568.000000,17319.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:03,737630.568785,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10569.000000,17322.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:04,737630.568796,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10572.000000,17325.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:05,737630.568808,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10578.000000,17314.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:06,737630.568819,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10577.000000,17318.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:07,737630.568831,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10579.000000,17317.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:07,737630.568831,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10582.000000,17317.000000,51.100000,-0.071000,4338.600000,11.500000,13:39:09,737630.568854,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10578.000000,17319.000000,51.100000,-0.071000,4338.600000,11.500000,13:39:10,737630.568866,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10579.000000,17321.000000,51.200000,-0.071000,4338.600000,11.400000,13:39:11,737630.568877,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10577.000000,17319.000000,51.200000,-0.071000,4338.600000,11.400000,13:39:12,737630.568889,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10590.000000,17317.000000,51.200000,-0.071000,4338.600000,11.700000,13:39:13,737630.568900,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10582.000000,17318.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:14,737630.568912,Meter,07/24/2019
BASE,50.635568,-123.405574,476.508000,0.151000,0.010000,10570.000000,17321.000000,51.200000,-0.071000,4338.600000,11.800000,13:39:15,737630.568924,Meter,07/24/2019
