BASE,50.635705,-123.405978,476.508000,0.096000,0.010000,10111.000000,17412.000000,51.200000,0.074000,4338.600000,11.800000,14:29: 3,737666.603507,Meter,8/29/2019
BASE,50.635708,-123.405977,476.508000,0.096000,0.010000,10108.000000,17423.000000,51.200000,0.074000,4338.600000,11.800000,14:29: 4,737666.603519,Meter,8/29/2019
BASE,50.635710,-123.405978,476.508000,0.096000,0.010000,10104.000000,17417.000000,51.200000,0.074000,4338.600000,11.800000,14:29: 5,737666.603530,Meter,8/29/2019
BASE,50.635712,-123.405978,476.508000,0.096000,0.010000,10105.000000,17419.000000,51.200000,0.074000,4338.600000,11.800000,14:29: 6,737666.603542,Meter,8/29/2019
BASE,50.635713,-123.405980,476.508000,0.096000,0.010000,10102.000000,17422.000000,51.200000,0.074000,4338.600000,11.700000,14:29: 8,737666.603565,Meter,8/29/2019
BASE,50.635713,-123.405980,476.508000,0.096000,0.010000,10102.000000,17422.000000,51.200000,0.074000,4338.600000,11.700000,14:29: 8,737666.603565,Meter,8/29/2019
BASE,50.635705,-123.405987,476.508000,0.096000,0.010000,10100.000000,17424.000000,51.200000,0.074000,4338.600000,11.400000,14:29:10,737666.603588,Meter,8/29/2019
BASE,50.635697,-123.406007,476.508000,0.097000,0.010000,10106.000000,17424.000000,51.200000,0.074000,4338.600000,11.500000,14:29:11,737666.603600,Meter,8/29/2019
BASE,50.635692,-123.406017,476.508000,0.097000,0.010000,10113.000000,17421.000000,51.200000,0.074000,4338.600000,11.500000,14:29:12,737666.603611,Meter,8/29/2019
BASE,50.635692,-123.406017,476.508000,0.097000,0.010000,10118.000000,17413.000000,51.200000,0.074000,4338.600000,11.500000,14:29:12,737666.603611,Meter,8/29/2019
BASE,50.635687,-123.406018,476.508000,0.097000,0.010000,10103.000000,17425.000000,51.200000,0.074000,4338.600000,11.800000,14:29:13,737666.603623,Meter,8/29/2019
BASE,50.635682,-123.406010,476.508000,0.097000,0.010000,10105.000000,17421.000000,51.200000,0.074000,4338.600000,11.800000,14:29:14,737666.603634,Meter,8/29/2019
