BASE,50.631812,-123.406443,476.508000,0.247000,0.010000,10704.000000,17196.000000,51.100000,0.081000,4338.600000,11.800000,13:11:20,737624.549537,Meter,7/18/2019 
BASE,50.631808,-123.406458,476.508000,0.247000,0.010000,10701.000000,17196.000000,51.100000,0.081000,4338.600000,11.800000,13:11:22,737624.549560,Meter,7/18/2019 
BASE,50.631808,-123.406458,476.508000,0.247000,0.010000,10706.000000,17200.000000,51.100000,0.081000,4338.600000,11.800000,13:11:22,737624.549560,Meter,7/18/2019 
BASE,50.631803,-123.406475,476.508000,0.248000,0.010000,10694.000000,17210.000000,51.200000,0.081000,4338.600000,11.800000,13:11:23,737624.549572,Meter,7/18/2019 
BASE,50.631797,-123.406497,476.508000,0.248000,0.010000,10707.000000,17200.000000,51.200000,0.081000,4338.600000,11.800000,13:11:24,737624.549583,Meter,7/18/2019 
BASE,50.631792,-123.406518,476.508000,0.248000,0.010000,10706.000000,17199.000000,51.200000,0.081000,4338.600000,11.600000,13:11:25,737624.549595,Meter,7/18/2019 
BASE,50.631785,-123.406538,476.508000,0.248000,0.010000,10707.000000,17203.000000,51.200000,0.081000,4338.600000,11.600000,13:11:26,737624.549606,Meter,7/18/2019 
BASE,50.631780,-123.406550,476.508000,0.248000,0.010000,10710.000000,17204.000000,51.200000,0.081000,4338.600000,11.400000,13:11:27,737624.549618,Meter,7/18/2019 
BASE,50.631773,-123.406565,476.508000,0.248000,0.010000,10715.000000,17198.000000,51.100000,0.081000,4338.600000,11.600000,13:11:28,737624.549630,Meter,7/18/2019 
BASE,50.631768,-123.406582,476.508000,0.248000,0.010000,10705.000000,17212.000000,51.100000,0.081000,4338.600000,11.600000,13:11:29,737624.549641,Meter,7/18/2019 
BASE,50.631762,-123.406598,476.508000,0.248000,0.010000,10715.000000,17207.000000,51.200000,0.081000,4338.600000,11.800000,13:11:30,737624.549653,Meter,7/18/2019 
BASE,50.631755,-123.406618,476.508000,0.248000,0.010000,10715.000000,17207.000000,51.200000,0.081000,4338.600000,11.800000,13:11:31,737624.549664,Meter,7/18/2019 
BASE,50.631747,-123.406638,476.508000,0.248000,0.010000,10715.000000,17216.000000,51.100000,0.081000,4338.600000,11.800000,13:11:32,737624.549676,Meter,7/18/2019 
BASE,50.631743,-123.406655,476.508000,0.248000,0.010000,10719.000000,17210.000000,51.100000,0.081000,4338.600000,11.800000,13:11:33,737624.549688,Meter,7/18/2019 
BASE,50.631738,-123.406670,476.508000,0.249000,0.010000,10715.000000,17217.000000,51.100000,0.081000,4338.600000,11.800000,13:11:34,737624.549699,Meter,7/18/2019 
BASE,50.631738,-123.406675,476.508000,0.249000,0.010000,10721.000000,17215.000000,51.100000,0.081000,4338.600000,11.800000,13:11:35,737624.549711,Meter,7/18/2019 
BASE,50.631737,-123.406677,476.508000,0.249000,0.010000,10728.000000,17210.000000,51.100000,0.081000,4338.600000,11.500000,13:11:36,737624.549722,Meter,7/18/2019 
BASE,50.631737,-123.406680,476.508000,0.249000,0.010000,10730.000000,17204.000000,51.100000,0.081000,4338.600000,11.500000,13:11:37,737624.549734,Meter,7/18/2019 
BASE,50.631735,-123.406685,476.508000,0.249000,0.010000,10726.000000,17209.000000,51.100000,0.081000,4338.600000,11.400000,13:11:38,737624.549745,Meter,7/18/2019 
BASE,50.631735,-123.406685,476.508000,0.249000,0.010000,10729.000000,17216.000000,51.100000,0.081000,4338.600000,11.400000,13:11:38,737624.549745,Meter,7/18/2019 
